,Country Name,Country Code,Year,Balance,Inflation,GDP,Exports,Trade
3430,Argentina,ARG,2010,-1622995871.0,20.91512427,10.12539816,68187300000.0,29.50229222
3431,Aruba,ABW,1998,-18770949.72,7.47549382,1.154469392,1164804469.0,161.1036565
3432,Ukraine,UKR,2003,2901000000.0,8.220602854,9.40000001,23066800000.0,91.9293538
3434,Lesotho,LSO,2004,100744817.9,9.600392856000001,1.6923738990000001,708000000.0,142.1365735
3435,Moldova,MDA,2012,-643620000.0,7.8944753310000015,-0.700000153,2161900000.0,101.23702540000001
3437,Myanmar,MMR,1991,-267423060.2,23.74884473,-0.6506169079999999,419000000.0,
3439,Mali,MLI,1985,-209676754.6,-3.4824903289999996,20.28663494,123000000.0,30.31182536
3440,Denmark,DNK,2008,10413116838.0,4.134724656,-0.512025222,117000000000.0,64.0378528
3441,Hungary,HUN,2013,5094380192.0,2.935912215,2.096216708,108000000000.0,153.5433344
3442,Turkey,TUR,2008,-39425000000.0,12.03733641,0.845251442,132000000000.0,43.6968715
3445,Philippines,PHL,1989,-1456000000.0,9.033063566000001,6.205311117000001,7755000000.0,44.45312566
3446,Samoa,WSM,1981,-13093701.21,,,11000000.0,
3451,Mali,MLI,1981,-140025663.7,10.80850735,1.508804297,154000000.0,33.72380697
3452,Uruguay,URY,1988,22140000.0,74.63639178,1.480937462,1405000000.0,31.19249015
3453,United States,USA,1994,-122000000000.0,2.128132874,4.037643425,513000000000.0,16.44386766
3454,Latvia,LVA,1996,-279783000.0,12.60244276,2.3590192219999997,1445000000.0,63.06485479999999
3455,Sri Lanka,LKA,1975,-110030207.2,5.350294669,6.126233161,569200000.0,34.96156064
3457,Malaysia,MYS,1981,-2469050074.0,1.060162599,6.941952381,11765000000.0,93.36698072
3458,Canada,CAN,2009,-40737041438.0,-2.29424686,-2.949587643,316000000000.0,47.11367985
3461,Netherlands,NLD,1997,25076694617.0,2.625237264,4.299867429,208000000000.0,96.69188768
3463,Bahrain,BHR,1999,-36879302.82,2.656433743,4.29999896,4363000000.0,121.74878980000001
3464,"Egypt, Arab Rep.",EGY,1980,-436428571.6,18.03013136,10.01132904,3046000000.0,34.50518192
3465,Samoa,WSM,1994,5763229.1120000025,68.22794578,-2.5420964269999997,4000000.0,38.44447216
3466,India,IND,1987,-5171168794.0,9.327893304,3.965355634,11298000000.0,10.16049369
3468,Sudan,SDN,2005,-2472730296.0,8.624863759,7.489738142,4824000000.0,43.66070298
3469,Philippines,PHL,1996,-3953000000.0,7.6610378379999995,5.845873472,20408000000.0,65.82404818
3470,Kenya,KEN,1997,-1790669371.0,11.43521633,0.47490192,2053000000.0,40.6533393
3471,Zambia,ZMB,2014,-387327907.9,5.437932952000001,4.695826373,9686603571.0,71.7119059
3472,Malaysia,MYS,1974,-538414668.1,12.7186389,8.309625735,4235860000.0,87.93075854
3473,St. Lucia,LCA,2015,112201806.3,4.150853354,2.029501615,180311000.0,45.50982956
3474,Peru,PER,1996,-3643879114.0,9.687741961,2.7989730789999996,5897000000.0,25.05591876
3475,Mongolia,MNG,2016,-699671011.2,2.1232946719999997,1.2432025629999999,4917300000.0,73.9950014
3476,United States,USA,2003,-519000000000.0,1.994056263,2.806775956,725000000000.0,17.61688069
3477,"Congo, Rep.",COG,1996,-650850197.0,17.99192403,4.2904815560000005,1345000000.0,113.9844455
3478,Madagascar,MDG,1985,-183550479.1,10.41994122,1.155877164,274000000.0,23.65381691
3480,"Venezuela, RB",VEN,1979,350000000.0,18.964706600000003,0.764355145,14317100000.0,44.8977662
3481,Burundi,BDI,2005,-5698160.232999999,18.85693347,0.9000000029999999,58006000.0,29.28993178
3482,"Gambia, The",GMB,2008,-6288458.787000001,2.011362848,5.734641946,13670000.0,34.77860186
3483,Cabo Verde,CPV,1984,-6415096.192000003,8.766593894,3.7832706810000003,3000000.0,65.14210654
3485,Cyprus,CYP,2013,-1193024828.0,-1.051040805,-5.933958447999999,2019243240.0,34.59959048
3486,Paraguay,PRY,1975,-72200000.0,5.466217952,6.852444714,176290000.0,28.24639346
3488,Comoros,COM,1984,-32719768.97,6.159892442,4.110264251,7000000.0,46.516031700000006
3489,Antigua and Barbuda,ATG,2000,-66773349.63,1.552078567,6.6917414520000005,52000000.0,55.290628399999996
3490,Slovenia,SVN,1993,191000000.0,,,6083000000.0,
3491,Israel,ISR,1990,163400000.0,15.93206613,7.3151991889999985,12080000000.0,48.94807503
3492,Vanuatu,VUT,2012,-68614470.72,0.41371321299999997,1.754749927,54727000.0,44.92563756
3493,United States,USA,1978,-15747000000.0,7.021273092,5.561684929,146000000000.0,14.08368345
3495,"Iran, Islamic Rep.",IRN,1987,-2090000000.0,21.53341901,-0.172107688,11916000000.0,16.03313234
3496,Swaziland,SWZ,2005,-102646146.9,6.556823116,5.99877655,1640000000.0,111.07172759999999
3497,Malawi,MWI,1989,-51238143.65,22.50948307,1.344689707,267000000.0,48.42110771
3498,China,CHN,1984,2030000000.0,4.991894025,15.13917176,26139000000.0,20.60000721
3500,Nigeria,NGA,1978,-3754297406.0,13.91474502,-5.764158392000001,9937690000.0,62.30610998
3501,Mexico,MEX,1987,4247000000.0,139.6587585,1.8557469919999998,27600000000.0,33.72006224
3502,Pakistan,PAK,1979,-1111090917.0,6.588053305,3.758435569,2461800000.0,35.31427496
3503,Bulgaria,BGR,1981,122000000.0,2.820938368,4.90016186,10700000000.0,108.2033216
3504,Uruguay,URY,2013,-1930505574.0,8.153729804,4.637538643,9066774000.0,35.99636544
3506,Burundi,BDI,1999,-21105733.61,14.95414026,-1.009999996,54000000.0,21.28509442
3507,Maldives,MDV,1985,-5500000.0,,,23000000.0,59.76960567
3509,Finland,FIN,1989,-5797060598.0,6.53365964,5.087701647,23298000000.0,40.09080497
3510,Italy,ITA,1992,-29279160439.0,4.368115587,0.83427547,178000000000.0,27.86168518
3511,Cyprus,CYP,1999,-170232739.7,2.555305913,4.8285483639999995,997000000.0,43.47844425
3512,Antigua and Barbuda,ATG,2013,-204399948.9,-1.423553176,-0.103939141,68965136.67,47.95221337
3513,Switzerland,CHE,1999,28283270188.0,0.11512745,1.694719834,80300000000.0,55.2432214
3514,Australia,AUS,2008,-52121667002.0,4.536310854,3.698140685,187000000000.0,36.72101684
3515,Mongolia,MNG,1982,-845500000.0,1.9814211990000001,8.342136115,560000000.0,52.93053505
3516,Morocco,MAR,1992,-432660351.7,4.587878329,-2.097738761,3973000000.0,33.58244099
3517,Slovak Republic,SVK,2012,889671797.5,1.261755496,1.6571486869999998,80611564000.0,169.15007930000004
3518,Maldives,MDV,1992,-19638629.25,,,65100000.0,89.20379289
3519,Peru,PER,1991,-1504000000.0,382.6433865,2.219259103,3329000000.0,17.71451985
3520,Maldives,MDV,2015,-294075058.4,5.884757988,2.245924407,239710000.0,53.31320036
3522,Sudan,SDN,1996,-826750000.0,32.56225389,5.919124758,620000000.0,24.02907073
3523,Uganda,UGA,1982,-69896624.46,,,349000000.0,33.34098737
3524,St. Lucia,LCA,1997,-78692592.59,3.085438608,-0.8318221140000001,61000000.0,58.05454413
3526,Norway,NOR,1994,3760210474.0,-0.155940385,5.055453526,34692000000.0,48.76762955
3527,El Salvador,SLV,2001,-150300000.0,3.399668891,1.708936396,2864000000.0,57.12858456
3528,Djibouti,DJI,1994,80221245.66,6.500004818,-0.937342557,12100000.0,42.40483444
3529,Tunisia,TUN,1989,-218050623.9,8.829283306,1.746699129,2930000000.0,72.30197604
3530,"Macedonia, FYR",MKD,1999,-65564114.07,2.738390185,4.339027922,1191000000.0,80.77231589
3531,Madagascar,MDG,1981,-362827571.9,26.66612686,-9.698788375,316000000.0,23.95080849
3532,Armenia,ARM,1993,-67730000.0,1391.166543,-8.799998794,,
3533,Angola,AGO,1993,-668500000.0,1273.9912140000001,-24.69999999,3762000000.0,98.99240002
3534,Solomon Islands,SLB,2014,-49565109.16,8.598165595,1.507426291,457984000.0,82.78441367
3536,Mexico,MEX,2011,-12356801911.0,5.287868619,4.044613879,350000000000.0,60.67661122
3537,Uganda,UGA,1981,25401432.59,,,243000000.0,43.96919165
3538,Belarus,BLR,1996,-515900000.0,53.71500098,2.7999999989999997,5652000000.0,85.32302053
3539,Australia,AUS,1992,-10313304565.0,1.4956568559999999,0.436463912,42824000000.0,26.59901329
3540,Malawi,MWI,2015,-930243215.8,20.53465854,2.7999999989999997,1080101000.0,53.21838923
3541,Latvia,LVA,2010,494442107.7,-0.8118356840000001,-3.9406703060000003,9532456330.0,89.33441921
3547,Solomon Islands,SLB,1991,-35841237.68,7.246974477999999,6.0041787310000005,84000000.0,61.18210877
3548,Cameroon,CMR,2000,-217857961.8,5.214816796,3.5533743639999997,1833000000.0,32.94347987
3550,Tonga,TON,2001,-10803458.46,3.227608412,3.601788655,6720000.0,43.83022578
3552,Netherlands,NLD,2016,65572555304.0,0.584057801,2.2099415159999998,571000000000.0,138.50549650000002
3553,Angola,AGO,2008,7194246953.0,19.68156235,13.81714581,63914000000.0,100.85291529999999
3555,Trinidad and Tobago,TTO,1984,-466666666.7,6.010708881,-5.7509077170000005,2173000000.0,52.751785999999996
3557,Mongolia,MNG,1996,-36900000.0,10.8075727,2.235093843,424000000.0,65.02098082
3558,Sri Lanka,LKA,1978,-65570665.43,10.91788581,5.653836857999999,844877000.0,66.28935685
3559,Lesotho,LSO,2008,344735039.0,12.86432387,6.739533681,884046000.0,143.4764145
3560,Mexico,MEX,1999,-13999734930.0,17.65210014,2.667013147,136000000000.0,48.74799273
3562,Czech Republic,CZE,2011,-5020059122.0,0.020952612,1.777833187,163000000000.0,138.2174549
3564,Oman,OMN,2001,2082444733.0,-4.561944318,4.4824540960000006,11074000000.0,87.43052826
3565,Panama,PAN,1998,-1016000000.0,0.9975184990000001,7.341501476,784000000.0,36.12807147
3566,France,FRA,1984,-875999017.5,7.073368212,1.524469431,97566000000.0,37.91015749
3567,Kenya,KEN,1976,-118502396.7,18.90617187,2.153964497,789701000.0,50.62528533
3568,Dominican Republic,DOM,1985,-107600000.0,55.29218488,-2.122534978,1228000000.0,59.766963399999995
3569,Panama,PAN,1989,111500000.0,-1.2765581959999999,1.562247005,318000000.0,22.03272204
3570,Nepal,NPL,2016,-167829918.9,5.07174288,0.412891877,695949000.0,44.21988174
3572,Seychelles,SYC,1982,-40641583.19,0.199850046,-1.117673623,15000000.0,76.39674043
3574,Ghana,GHA,1992,-377000000.0,11.15008268,3.879419253,1252000000.0,53.33726977
3575,South Africa,ZAF,1986,2765954425.0,17.15231918,0.017834778,18385000000.0,38.21433848
3576,Ghana,GHA,1986,-85320000.0,41.70579552,5.199160678999999,863000000.0,33.32982606
3577,Tanzania,TZA,2010,-2210780020.0,9.246385045,6.3588860810000005,4050546000.0,37.96733538
3578,Jordan,JOR,2013,-3503873260.0,5.599770652,2.828766804,7920000000.0,87.7214745
3580,United States,USA,1984,-99008000000.0,3.548237335,7.2590869589999985,224000000000.0,14.11490554
3582,Indonesia,IDN,2013,-29109199017.0,4.965990291000001,5.557263689,183000000000.0,40.45706301
3583,Cyprus,CYP,2009,-1986476025.0,0.023418285,-1.772450751,1257345660.0,35.04783128
3584,Sudan,SDN,2013,-5822074153.0,34.90340025,4.394711132,4789732000.0,20.40880891
3585,Sudan,SDN,1994,-601700000.0,159.2669752,1.006228243,503000000.0,13.52176015
3586,Colombia,COL,2008,-6460637982.0,7.555699507000001,3.5468048860000003,37625900000.0,31.68044308
3588,Mexico,MEX,2002,-14876376870.0,5.6225149629999995,0.131917169,161000000000.0,45.00903632
3589,St. Kitts and Nevis,KNA,2001,-107408518.5,3.965570084,5.463779664,31000000.0,47.71426152
3590,Pakistan,PAK,2002,3854000000.0,2.463092886,3.2244299730000003,9913000000.0,29.24482073
3591,Philippines,PHL,1993,-3016000000.0,6.832158129,2.116307179,11129000000.0,54.99734003
3592,Antigua and Barbuda,ATG,1996,-59440740.74,2.9771328689999996,6.604818087999999,38000000.0,63.59168725
3593,Chile,CHL,1996,-3082652308.0,3.371361756,6.802916596,16627000000.0,45.90747871
3594,Hungary,HUN,2004,-8848176667.0,4.987175004,5.004918024,55566719243.0,111.5680054
3595,Lao PDR,LAO,1997,-206000000.0,19.35281673,6.872091273,359000000.0,60.96123478
3596,United Kingdom,GBR,1976,-1380238419.0,15.11379889,2.9100590910000004,45355500000.0,43.46206964
3597,India,IND,1986,-4567699251.0,6.789400455,4.776564171,9399000000.0,10.10320353
3598,Nicaragua,NIC,2001,-820300000.0,7.2415093,2.960843529,589000000.0,44.4098236
3599,Zambia,ZMB,2015,-767651771.0,6.660245316,2.91988111,7034627115.0,73.30524291
3600,Liberia,LBR,1979,348846.7639,9.911591143999999,3.26481969,537000000.0,128.2448307
3601,Gabon,GAB,1980,383851621.8,36.78110197,2.552937158,2173000000.0,66.52431921
3602,Peru,PER,2000,-1545828520.0,3.524720039,2.694371398,7028000000.0,27.91201086
3604,Morocco,MAR,1979,-1502384825.0,7.344609062999999,4.793787205,1958830000.0,35.42661313
3605,Mali,MLI,1997,-178409224.4,5.58019783,4.829024339,561000000.0,48.19981667
3607,Sri Lanka,LKA,2001,-215490000.0,13.66480016,-1.545408134,4816000000.0,68.51798994
3608,Grenada,GRD,1984,3800000.0,6.6123902910000005,3.568469777,18000000.0,50.84747057
3609,Sudan,SDN,2001,-521900000.0,1.6071031619999998,6.500360421,1699000000.0,27.7403141
3610,Slovenia,SVN,2010,-54846317.52,-0.987114141,1.237755909,29200113449.0,123.4933727
3611,Poland,POL,1980,-3417000000.0,,,17020000000.0,
3612,Sri Lanka,LKA,1995,-769939154.8,9.30343963,5.500085232000001,3798000000.0,69.87115363
3614,United States,USA,2008,-681000000000.0,1.961612383,-0.29162145899999997,1290000000000.0,23.48683521
3615,Madagascar,MDG,2016,-37786010.94,6.680803449,4.179990237,2160218657.0,50.14324489
3618,Argentina,ARG,2002,8766610000.0,30.55520405,-10.89448483,25650000000.0,35.44676691
3619,Zimbabwe,ZWE,1985,-64089005.19,-17.01665902,6.944387766,1112000000.0,38.01492686
3621,Guatemala,GTM,2013,-1351106930.0,3.36668251,3.697177338,10024800000.0,51.14606943
3622,"Korea, Rep.",KOR,1976,-310000000.0,21.29402628,13.11515884,7716000000.0,55.37396276
3623,Netherlands,NLD,2008,38955755317.0,2.479236822,1.6990607780000002,638000000000.0,130.18778909999997
3624,Dominica,DMA,1996,-51162962.96,2.821777214,2.641783027,51000000.0,76.12781955
3625,Aruba,ABW,2016,141069536.3,,,300000000.0,
3626,St. Kitts and Nevis,KNA,1989,-38374074.07,5.705868809,5.645910121,29000000.0,70.77455214
3627,Belize,BLZ,2002,-165323926.7,1.7528390059999999,5.1185594430000005,169000000.0,74.41945453
3628,Honduras,HND,1978,-157200000.0,5.061396014,10.00570129,607560000.0,67.40425155
3630,"Bahamas, The",BHS,2007,-1315098059.0,2.94752557,1.446522215,801900000.0,45.17612462
3631,"Macedonia, FYR",MKD,2004,-451606092.7,-0.166365165,4.674428357,1675880000.0,81.08582862
3632,Thailand,THA,1979,-2086720158.0,8.645577466,5.371766513,5297920000.0,45.506382200000004
3633,Costa Rica,CRI,2015,-1972402833.0,2.656648997,4.723266702,9421550000.0,46.85398494
3634,Canada,CAN,2014,-43186248477.0,1.9705400169999998,2.855739204,476000000000.0,53.14882572
3635,Maldives,MDV,2000,-51479290.23,,,108690000.0,79.71494308
3636,Swaziland,SWZ,1981,-81351523.02,3.510344533,14.64144107,391000000.0,172.3405869
3638,Romania,ROU,1976,-16000000.0,,,6137650000.0,
3639,"Gambia, The",GMB,1983,-31536047.01,2.683092078,10.88322777,48000000.0,76.36571797
3642,Philippines,PHL,2000,-2228000000.0,5.709799951,4.411212506,39783000000.0,94.79638427
3643,Guinea,GIN,2014,-981676723.9,2.75419141,3.708265845,2038150000.0,50.01017707
3646,Turkey,TUR,2002,-626000000.0,37.57442908,6.4302786020000005,36059000000.0,36.74608418
3648,Italy,ITA,2007,-30524409972.0,2.434610726,1.473868547,500000000000.0,45.91553547
3650,El Salvador,SLV,2015,-925743960.7,1.6471633190000001,2.29877052,5484940000.0,61.03229115
3651,Lithuania,LTU,1996,-722610000.0,18.98183392,5.149958426,3355000000.0,94.39352525
3652,Netherlands,NLD,1983,5088774472.0,1.389072459,2.069958072,64684000000.0,83.39723017
3653,Norway,NOR,1993,3522208211.0,2.292672005,2.8453121560000003,31853000000.0,46.28415091
3654,Bahrain,BHR,2005,1474202077.0,13.734992300000002,6.768939709,10242004000.0,122.95953940000001
3656,Canada,CAN,2012,-65697659060.0,1.221252376,1.745472283,456000000000.0,51.08225456
3657,Canada,CAN,2000,18499865134.0,4.34127359,5.182690286000001,277000000000.0,70.24459144
3658,Malaysia,MYS,1978,126940721.5,9.842293905,6.652034722000001,7404050000.0,81.38503225
3660,Estonia,EST,2002,-779341245.6,5.0479472460000006,6.076394702000001,4336000000.0,139.2912207
3661,Ethiopia,ETH,2010,-425429562.0,1.4445723209999999,12.55053834,2329793000.0,36.51913733
3662,Croatia,HRV,2005,-2478708459.0,3.3950240910000002,4.163840897,8795164950.0,60.31766444
3663,Algeria,DZA,1982,-183136955.3,1.9397942069999998,6.400004116,13170000000.0,52.92090395
3664,Syrian Arab Republic,SYR,1996,40000000.0,15.89656666,4.399999998999999,3999000000.0,68.01521878
3667,Saudi Arabia,SAU,1988,-7330666667.0,-8.948648528,13.10931294,24377000000.0,52.3034818
3670,Norway,NOR,2014,54964662113.0,0.329806193,1.9751174459999998,145000000000.0,46.88934049
3671,Liberia,LBR,2012,-479940678.1,3.9877707310000003,7.99445127,459500000.0,84.36761740000001
3673,Slovenia,SVN,2009,-277256691.0,3.3555407410000004,-7.7972765760000025,26177108475.0,104.8551473
3674,Cambodia,KHM,1996,-184900000.0,3.506714885,5.412339379,644000000.0,48.93495579
3675,Sao Tome and Principe,STP,1990,-12040000.0,,,4000000.0,
3676,Angola,AGO,2006,10689818936.0,13.0410775,20.73512488,31862200000.0,97.24888011
3678,Brazil,BRA,2005,13984655478.0,7.431263119,3.202135213,119000000000.0,21.99979885
3679,Switzerland,CHE,2006,62039580062.0,2.0957837180000003,3.9886342210000003,148000000000.0,67.12499156
3680,Papua New Guinea,PNG,2000,350697873.5,13.10241774,-2.494841729,2096000000.0,92.20900227
3681,Niger,NER,2013,-1150273170.0,1.5376345569999998,5.268378734,1588130516.0,47.02668101
3682,Portugal,PRT,2006,-22218270974.0,3.185394855,1.5530532559999999,44750178491.0,55.34612741
3683,Djibouti,DJI,2014,-229894263.0,2.962802421,6.000194324,129163126.5,58.70044877
3685,Ghana,GHA,2011,-3541315695.0,13.91594183,14.04600263,12785420000.0,72.34223436
3686,Ethiopia,ETH,2014,-5727016692.0,10.98178829,10.25749296,3427375055.0,34.12628823
3687,Guyana,GUY,1980,-128509804.0,11.77879325,1.733889727,396000000.0,126.16047749999998
3688,Norway,NOR,2015,31105578188.0,-2.8217839060000003,1.970097786,104000000000.0,46.60287255
3689,Turkey,TUR,1991,250000000.0,59.16410689,0.720279036,13594000000.0,23.08971557
3690,St. Kitts and Nevis,KNA,2014,-41694981.17,1.510560775,5.9630565560000015,56844000.0,38.36958838
3691,St. Vincent and the Grenadines,VCT,2001,-37388148.15,6.698147092999999,1.7094146119999998,41480000.0,52.87875643
3694,Greece,GRC,1993,-747000000.0,14.42874718,-1.6000000030000001,8442000000.0,27.9893975
3695,Zambia,ZMB,1986,-347600000.0,81.9883567,0.723893956,517000000.0,70.09843249
3697,St. Kitts and Nevis,KNA,2005,-64720367.78,-0.63584728,8.771432629,34306000.0,45.06460627
3698,Ethiopia,ETH,2006,-1785898857.0,11.5523498,10.83472707,1042963000.0,40.90268643
3699,Fiji,FJI,1983,-55377457.27,6.826349951,-3.9601230089999997,306000000.0,70.34056467
3700,Ethiopia,ETH,1999,-465224277.4,2.2227229619999997,5.1621458239999995,467250000.0,26.03614277
3701,Malaysia,MYS,1989,314525581.4,4.4627761580000005,9.058481052000001,25053000000.0,122.39576100000001
3702,Norway,NOR,2008,72915061387.0,10.43366077,0.48079215399999997,172000000000.0,56.65443406
3703,Comoros,COM,1993,9574086.3,2.833000911,3.0059374780000003,22000000.0,30.73209374
3706,Cabo Verde,CPV,1991,-6963192.905,4.792418971,1.4041468519999998,6000000.0,47.83835385
3707,Malawi,MWI,1979,-265645570.6,3.4214615260000003,4.39615374,232746000.0,59.70041271
3709,Estonia,EST,1994,-166292389.0,,,1303000000.0,
3710,"Congo, Rep.",COG,1988,-445451715.4,-6.226352985,1.766263429,751000000.0,59.43405277
3711,Thailand,THA,1989,-2497933327.0,6.116743087000001,12.19050599,20078000000.0,63.45805289
3712,Estonia,EST,2004,-1369198738.0,4.867405088,6.294746225,5932476438.0,118.3197149
3713,United States,USA,2015,-435000000000.0,1.084432578,2.861587025,1500000000000.0,21.06911148
3714,Uganda,UGA,2011,-2087253428.0,4.631778386000001,9.391655493,2159077000.0,38.6085545
3716,Italy,ITA,1970,816480159.2,10.59306328,5.268692965,13204800000.0,24.93265162
3717,Finland,FIN,2013,-4312218773.0,2.551715664,-0.758036295,74436551940.0,56.30284738
3718,South Africa,ZAF,1964,-160999935.7,1.989880316,7.9397816689999985,2478980000.0,45.8848583
3719,"Korea, Rep.",KOR,2013,81148200000.0,0.8533337120000001,2.896204935,560000000000.0,82.35385246
3720,"Iran, Islamic Rep.",IRN,1994,4956000000.0,33.93148660000001,-1.698286119,19434000000.0,46.22400416
3721,United States,USA,1996,-125000000000.0,1.825553431,3.795881229,625000000000.0,17.86496409
3722,Nigeria,NGA,1993,-780390880.7,26.13239975,2.090377801,9908000000.0,110.30461629999999
3724,Nepal,NPL,2007,5659482.662000001,7.603288945,3.4115602760000003,868400000.0,38.64107691
3725,"Venezuela, RB",VEN,2013,4604000000.0,35.50267463,1.3430940359999999,88753000000.0,37.06837332
